Probe_Set_ID	Lsmean_ A _expanding	Lsmean_ A_fullexpand	Lsmean_A_primordia	Lsmean_ E_expanding	Lsmean_ E_fullexpand	Lsmean_E_primordia
254723_at	2.392904	2.324341	0.827637	2.70166	2.688477	0.837402
254724_at	-1.40234	-1.35217	-1.48291	-1.45492	-1.51001	-1.17529
254727_at	2.541341	2.139771	2.053223	2.389811	1.875977	1.917236
254730_at	0.167969	0.393677	-0.38281	0.07666	0.328369	-0.15137
254732_at	-1.9069	-2.06091	-0.90405	-2.21566	-2.4021	-0.76514
254734_at	1.014648	0.796997	1.855957	1.049967	0.841309	1.829346
254737_at	1.577148	1.296509	1.880371	1.566895	1.334473	1.765381
254740_s_at	2.760742	2.172485	3.158203	2.59554	2.271484	3.087646
254742_at	3.211263	3.184204	2.817871	3.092936	3.137695	2.842529
254745_at	-0.72754	-0.40247	-0.83276	-0.68148	-0.66089	-0.8374
254746_at	0.868815	0.490601	0.346436	0.555176	-0.19971	0.256836
254747_at	0.369141	1.089478	-0.67651	0.531087	0.936768	-0.61377
254750_at	0.591797	0.84021	-0.09302	0.628743	0.714844	-0.07031
254752_at	-2.27507	-1.47644	-1.84692	-1.74919	-1.65942	-1.96362
254755_at	1.510742	1.578735	1.375488	1.421061	1.443359	1.437744
254758_at	-2.08822	-2.64001	-1.45947	-2.10726	-2.85547	-1.59619
254759_at	-1.63574	-1.00964	-2.48633	-1.22738	-0.20142	-2.73975
254760_at	1.770508	1.624146	1.452148	1.68929	1.444824	1.457764
254761_at	-0.91471	-0.94763	-1.25073	-1.13363	-1.17017	-1.53662
254763_at	2.790039	1.551392	3.275879	2.516113	1.56543	3.327881
254764_at	3.27181	3.722778	1.95166	3.035645	3.508301	1.751709
254765_at	0.117187	0.618286	-0.4873	0.267415	0.671387	-0.5271
254770_at	-1.55176	-1.12292	-2.98669	-1.54932	-1.17041	-3.0553
254773_at	-0.89225	-3.23364	-0.71045	-1.19743	-2.99097	-0.62036
254776_at	0.710286	0.881226	0.374756	0.851725	1.066895	0.370605
254778_at	-1.61068	-1.50378	-0.63867	-1.73779	-1.65845	-0.46924
254779_at	-1.02344	-0.91614	-0.53589	-0.98551	-0.81982	-0.57056
254780_s_at	-1.67839	-1.75867	-1.9856	-1.58805	-1.63745	-1.79712
254781_at	-2.00391	-2.01819	-2.14673	-2.09814	-2.61206	-2.02612
254783_at	1.920247	2.225708	-0.1228	1.684082	1.864746	-0.32666
254784_at	2.286133	2.581665	1.112305	2.92627	3.187012	1.320068
254785_at	2.624674	2.001099	1.597168	2.583171	1.467285	1.468018
254787_at	-2.4222	-1.76306	-3.42432	-2.26025	-2.65039	-3.67493
254788_at	0.763997	0.871704	1.256836	0.935059	1.021484	1.150146
254789_at	1.135742	0.911987	1.403809	1.154134	0.804443	1.289307
254790_at	5.176107	5.089478	4.165039	5.119629	4.869629	4.144775
254791_at	-0.3597	0.609985	-0.91187	-0.34521	0.32251	-1.09058
254794_at	2.378581	1.035034	2.149902	2.083171	0.131592	2.241943
254795_at	-2.30794	-1.99939	-2.54907	-2.39339	-2.23438	-2.73193
254798_at	0.249023	-0.51477	0.544678	0.051921	-0.67969	0.544678
254803_at	-0.25098	-0.38953	-0.63135	-0.53564	-0.51196	-0.45654
254804_at	0.694987	0.88147	0.073242	0.611816	0.966553	0.01416
254806_at	-0.24089	-1.52039	-0.7334	-0.64535	-1.74536	-0.7561
254807_at	-1.31055	-2.0575	-0.52124	-1.60205	-2.56982	-0.48853
254810_at	1.097982	1.574341	0.460693	1.434082	1.578613	0.535645
254811_at	0.717773	0.814575	0.57251	0.715658	0.983398	0.597656
254812_at	-1.67839	-1.25818	-2.03662	-1.62614	-1.45532	-1.93848
254814_at	0.601563	0.964722	0.523926	0.741699	0.990967	0.720703
254815_at	3.335612	2.81604	3.312012	3.320801	2.410156	3.360596
254817_at	-1.16309	-0.98328	-1.43701	-1.32048	-1.40991	-1.85889
254822_at	-0.52897	-0.45007	-1.11621	-0.62549	-0.58032	-1.27344
254824_s_at	-2.53483	-3.39832	-0.71484	-2.41195	-3.08777	-0.57495
254826_at	-0.94206	-1.24011	-0.93286	-1.13298	-1.35303	-0.90625
254827_at	1.745117	1.763306	2.039063	1.656738	1.770508	1.944092
254830_at	1.169596	1.450317	1.887695	1.21403	1.492676	1.899658
254831_at	2.319336	1.684692	3.480469	1.954915	1.692383	3.498779
254833_s_at	-0.46582	0.993774	-1.54443	0.165853	1.417969	-1.39526
254834_at	-0.47754	-0.68201	-1.33008	-0.44157	-0.49731	-1.29834
254835_s_at	2.097331	2.664185	-0.25684	2.087077	2.59375	-0.20679
254843_at	-0.17676	0.040649	-0.11768	-0.06657	-0.08276	-0.17969
254844_at	-0.50846	-0.79797	0.284912	-0.55648	-0.7998	0.374512
254845_at	0.602865	0.03772	1.330078	0.274902	-0.25098	1.292236
254846_at	-1.58464	-1.24036	-1.71069	-1.27067	-0.98438	-1.73853
254847_at	-1.80534	-2.47815	-2.83008	-1.72542	-1.86279	-2.79297
254848_at	-0.11849	0.425903	-0.97534	-0.15576	0.409912	-1.21191
254849_at	-1.93034	-1.87683	-1.6814	-1.9738	-1.88623	-1.58081
254850_at	-0.64193	0.189087	-1.33154	-0.64632	-0.05176	-1.37866
254851_at	-1.46712	-1.31409	-1.875	-1.23617	-1.15015	-2.07129
254852_at	-1.61003	-1.49817	-2.29565	-1.4738	-1.53784	-2.28076
254854_at	-1.69238	-1.94275	-1.34351	-2.41846	-1.85693	-1.53516
254857_at	-2.4401	-1.80188	-3.01465	-2.12158	-1.55298	-3.22266
254858_at	-1.6543	-1.20593	-2.09009	-1.22965	-0.979	-2.08618
254859_at	2.727539	2.374634	2.432129	2.58252	2.075195	2.522705
254860_at	0.348958	0.328735	0.542969	0.343913	0.364014	0.496582
254861_at	0.49349	0.694946	0.752197	0.510579	0.955811	0.8479
254862_at	-0.59147	0.882935	-2.15137	-0.37028	0.856445	-2.22217
254863_at	0.216146	-0.30286	0.177734	-0.11344	-0.34424	0.294678
254867_at	-2.60026	-2.73938	-1.88062	-2.79183	-2.4668	-1.79297
254870_at	-0.2832	-0.41907	-3.03845	0.053548	-0.2583	-3.02502
254872_at	-0.00488	-0.27161	0.296143	-0.09749	-0.17871	0.3479
254873_at	1.453451	0.414673	1.833008	1.13916	0.456787	1.946533
254874_at	1.120117	1.951782	-0.35938	1.188639	1.805176	-0.16772
254877_at	-0.99967	-1.78113	-0.62402	-1.16357	-2.04419	-0.76074
254878_at	-2.50977	-2.70374	-2.77051	-2.28044	-2.90857	-2.37915
254879_at	-1.10938	-1.27917	-0.88696	-1.18701	-1.0896	-0.9856
254890_at	2.094727	2.823853	1.943848	2.185384	3.014648	1.816162
254891_at	-0.88118	-0.60754	-1.08398	-0.78923	-0.65698	-1.11328
254892_at	-0.42611	-0.23206	-0.9812	-0.22314	-0.36694	-0.8374
254893_at	-1.25	-1.37585	-1.64575	-1.03044	-1.2373	-1.62036
254894_at	-1.68913	-1.90833	-2.40161	-1.12028	-1.47681	-2.06226
254903_at	4.083659	4.269653	3.752441	4.098145	4.29541	3.6521
254904_at	-0.02409	-0.04333	0.046631	-0.15804	-0.03345	0.147949
254910_at	2.737956	2.334595	2.310059	2.546712	2.138184	2.401123
254911_at	1.285482	1.17981	0.770752	1.23291	0.876465	1.029785
254913_at	-0.30957	-0.45325	-0.78125	-0.20264	-0.39404	-0.83862
254918_at	1.484049	1.552368	1.299805	1.696452	1.62793	1.420166
254919_at	-0.014	0.718872	-0.85303	0.232585	0.622803	-1.03589
254920_at	0.950195	0.96814	1.265137	0.878743	1.290527	1.110596
254922_at	-2.7168	-2.29016	-2.76416	-1.84424	-2.18042	-3.26331
254923_at	0.298828	0.46936	0.857422	0.224772	0.209473	0.853271
254924_at	-0.92904	-0.3551	-0.69824	-0.86182	0.005615	-0.86133
254925_at	1.391602	1.056763	1.562988	1.358561	1.112305	1.526123
254926_at	-0.78516	-0.72473	-0.98315	-0.55192	-0.60205	-1.10767
254928_at	0.722005	1.200317	-0.61987	0.75472	1.164063	-0.48193
254930_at	-1.93327	-2.69653	-1.82251	-2.09456	-2.42505	-1.77832
254932_at	-0.49447	-0.7926	0.256104	-0.54671	-0.59473	0.455566
254933_at	-2.04688	-2.38855	-1.6355	-2.29085	-2.66626	-1.56616
254936_at	-0.58757	-0.48743	-0.82935	-0.37354	-0.55347	-0.979
254937_at	0.013672	-0.32263	0.37085	-0.30843	-0.31299	0.378662
254938_at	-0.00586	0.643921	-0.69336	-0.0887	0.347168	-0.85449
254943_at	-1.42936	-1.70471	-1.27148	-1.97673	-1.59448	-1.16504
254944_at	-2.46029	-2.56897	-2.17773	-2.33708	-2.48047	-2.11646
254950_at	0.476237	0.39978	0.356445	0.368327	0.488525	0.368652
254951_at	2.228841	2.054321	2.147461	2.167806	1.961914	2.0979
254953_at	-0.3571	-0.00867	0.104248	-0.49854	-0.1748	0.046875
254955_at	1.519206	1.266724	1.100586	1.436035	1.414062	1.158447
254957_at	0.637695	0.255981	0.976074	0.73877	0.707031	0.978271
254958_at	3.484701	3.130493	3.527832	3.378743	3.128418	3.517822
254959_at	-1.3431	-2.02332	0.297607	-1.44775	-2.46436	0.217529
254963_at	-1.1849	-1.41223	0.439941	-1.25081	-1.24219	0.437744
254964_at	-1.27474	-2.34583	0.294678	-2.02946	-2.28979	0.294922
254965_at	-0.6237	-0.29773	-0.72046	-0.56396	-0.22339	-0.58887
254966_at	-0.63118	-0.48328	-1.06055	-0.57959	-0.62524	-0.98291
254969_at	0.188151	0.206177	0.078857	0.141113	-0.0415	-0.05786
254970_at	5.727539	5.584106	4.673828	5.615723	5.462891	4.684814
254980_at	2.36556	1.337036	3.474121	1.820801	1.288086	3.517822
254981_at	3.254232	2.186157	4.176758	2.867676	2.248047	4.252686
254982_at	-0.4222	-0.45935	-0.75488	-0.60726	-0.59814	-0.87158
254984_s_at	0.030924	0.275269	0.314941	0.299642	0.336426	0.333008
254990_at	1.12793	1.260376	1.277832	1.133952	1.391602	1.156006
254991_at	-1.15592	-2.0094	-0.32837	-1.64567	-1.83179	-0.13867
254992_at	0.620768	0.290405	1.208984	0.529134	0.286133	1.098877
254993_at	-1.94173	-2.32849	-2.16504	-2.23161	-2.28784	-2.19019
254994_at	-0.42415	-0.98401	0.218018	-0.53011	-0.77832	0.275635
254997_s_at	-2.66895	-2.50354	-2.43994	-2.56006	-2.6189	-2.47607
254999_at	1.495117	1.834106	1.436523	1.676921	1.598145	1.426514
255000_at	3.623372	3.234497	4.459473	3.472493	3.187988	4.462158
255004_at	-0.49512	-0.55139	-0.54834	-0.67204	-0.61475	-0.47192
255008_at	2.862956	2.749634	2.324707	2.827311	2.591797	2.371826
255009_at	-2.21615	-1.93909	-2.1604	-1.98031	-2.15771	-2.06519
255010_at	-0.53092	-0.08899	-0.08569	-0.34229	0.095947	-0.30713
255011_at	0.534831	0.996216	0.076904	0.692546	1.256348	0.116699
255012_at	-0.57389	-0.64392	-0.70264	-0.68441	-1.04297	-0.64014
255013_at	-0.03971	0.315552	-0.6084	-0.00277	0.131348	-0.63281
255015_at	-2.40755	-2.77234	-2.21973	-2.39827	-3.04529	-2.20313
255016_at	3.121419	3.974243	-0.94971	3.275228	3.773437	-1.66895
255017_at	1.828451	2.091431	1.607422	1.916504	2.181641	1.559814
255018_at	-1.16406	-1.276	0.037109	-1.18896	-1.08667	0.05835
255020_at	2.274414	1.783813	2.765625	2.078613	1.721191	2.879639
255021_at	-0.87663	-0.34314	-0.70801	-0.91683	-0.29517	-0.83374
255025_at	-0.21452	0.067505	-1.32202	-0.33285	-0.09033	-1.34229
255026_at	-1.48763	-1.16614	-2.54346	-1.85531	-1.29834	-3.02136
255028_at	0.001953	0.686157	0.062988	0.139811	0.513428	-0.12183
255031_at	-2.10189	-2.02356	-1.93262	-2.32406	-2.22266	-1.68652
255032_at	-2.21191	-2.8009	-1.58008	-2.80094	-3.2771	-1.65845
255033_at	-1.375	-1.33264	-0.79199	-1.31462	-1.64697	-1.02368
255035_at	0.984701	0.852173	1.635742	0.997233	0.970703	1.559814
255037_at	0.223307	0.101196	-1.43018	0.449382	0.1875	-1.802
255038_at	-0.51953	-1.69739	1.226074	-0.90511	-1.85522	1.239014
255039_at	0.655273	0.221802	0.260742	0.744303	0.585938	0.156738
255040_at	-0.84863	-0.48816	-0.86279	-0.90381	-0.64746	-1.04492
255041_at	1.733398	1.984985	0.939453	1.704264	1.957031	0.927979
255042_at	-1.21973	-1.43079	-1.10254	-1.40999	-1.60083	-1.16016
255043_at	-0.28353	-0.28259	-0.41455	-0.37549	-0.45703	-0.33032
255044_at	-1.43945	-1.37439	-1.31592	-1.30518	-1.41626	-1.20044
255046_at	4.912435	4.774536	3.509277	4.71403	4.547363	3.552002
255047_at	1.54069	1.540161	1.211914	1.40804	1.443848	1.135986
255052_at	2.152018	1.989868	2.019531	2.061035	2.095703	2.055908
255053_at	1.318034	0.248413	1.400391	0.897949	0.166992	1.389404
255055_at	-1.38086	-1.53552	-1.78271	-1.44678	-1.48779	-1.76294
255059_at	-2.39258	-2.21399	-3.29712	-2.36865	-2.20654	-3.39941
255061_at	-0.60384	-0.13196	-0.99707	-0.39274	-0.05518	-1.43848
255062_at	-1.61003	-2.10437	-1.13452	-1.84163	-2.30347	-1.02734
255064_at	1.348633	0.331177	1.688477	1.22054	1.139893	1.824463
255065_s_at	0.259115	0.704224	0.028076	0.268717	1.01001	0.109619
255066_at	1.495117	1.710571	2.086426	1.688639	1.781738	1.998779
255067_at	-0.12044	-0.41174	0.386963	-0.11865	-0.16284	0.418945
255068_at	0.976237	1.576782	0.029785	1.252441	1.592773	0.105225
255070_at	1.433268	1.424438	0.482178	1.301921	1.311035	0.514893
255071_at	0.02474	-0.75183	-0.37622	-0.16781	-0.85889	-0.28271
255077_at	0.685872	0.789185	0.337158	0.775553	0.610107	0.337158
255078_at	4.285482	3.790161	3.458984	3.985514	3.576172	3.429443
255079_s_at	4.875326	4.86731	4.641602	4.88916	4.974609	4.639893
255080_at	0.560221	0.228638	-0.7207	0.6014	0.241455	-0.48608
255082_at	-1.34635	-2.88428	0.333496	-2.00928	-3.15247	0.143311
255087_at	-0.88965	-1.04211	-0.65479	-0.868	-1.12964	-0.53442
255088_at	0.774089	1.391724	-0.91333	0.822103	0.97583	-0.96069
255089_at	5.297201	4.87854	5.29541	5.193197	4.929199	5.259521
255093_s_at	0.088542	0.088013	0.411133	0.271322	-0.01733	0.585693
255095_at	-0.94661	-0.62781	-1.01636	-0.63851	-0.46167	-0.92505
255103_at	-1.25423	-1.29382	-0.75732	-1.44775	-1.17725	-0.802
255104_at	2.361654	2.149048	3.044922	2.208171	1.933594	2.776123
255116_at	0.954753	0.657837	-0.36694	1.547363	1.439453	-0.27051
255117_s_at	-1.73633	-1.6178	-2.00146	-1.84717	-2.14331	-1.99658
255118_at	-1.16862	-0.99353	0.012451	-0.95817	-1.02661	-0.12695
255121_at	-2.36979	-2.00671	-3.32178	-2.02067	-2.02344	-2.98352
255128_at	0.512695	0.158813	1.287598	0.438314	0.260498	1.276123
255130_at	-0.47852	-0.39026	-0.81616	-0.29606	-0.53076	-0.86499
255131_at	1.713867	1.599731	1.365234	1.611165	1.477051	1.39624
255132_at	-1.29395	-1.68762	-1.15894	-1.53337	-1.65039	-1.24219
255133_at	-0.32487	-0.38416	-0.3313	-0.36963	-0.33691	-0.25635
255134_at	-1.52441	-0.55603	-1.32178	-1.26221	-0.54272	-1.64624
255136_s_at	0.199544	0.171753	0.740723	0.18278	0.165527	0.767334
255142_at	1.801107	1.75647	2.229492	1.518066	1.809082	2.247314
255147_at	0.202148	-0.08118	0.490479	0.1014	-0.03931	0.575928
255148_at	1.097331	1.255005	-0.40454	1.630697	1.697754	-0.32983
255151_at	-1.34473	-0.99109	-1.30566	-1.20915	-1.01001	-1.29858
255154_at	-0.29525	-0.28503	-0.00684	-0.26774	-0.2937	0.08667
255155_at	-1.53418	-1.97034	-2.26147	-1.68311	-1.68433	-2.32886
255171_at	-0.91764	-0.7865	-1.12329	-0.75993	-0.66479	-0.91895
255176_s_at	1.413086	1.156372	1.810059	1.134603	1.29248	1.918213
255181_at	-1.66699	-1.48279	-2.16357	-1.74984	-1.40454	-2.02124
255193_at	-2.19661	-1.93201	-1.89478	-2.16064	-2.49951	-2.02148
255194_at	0.025391	-0.5304	0.442383	-0.19482	-0.53613	0.644531
255199_at	0.148112	0.434204	0.304443	0.383301	0.418945	0.375977
255220_at	4.499674	4.644165	4.325684	4.514811	4.578613	4.13501
255221_at	1.786133	2.715942	0.283691	1.950358	2.686035	0.155762
255224_at	-0.61621	-1.22424	0.581787	-0.83512	-1.05371	0.708496
255225_at	-1.2487	-1.92517	0.493896	-1.41097	-1.61304	0.609619
255226_at	0.777018	0.593872	0.91748	0.692871	0.611816	0.854004
255227_at	-1.16862	-1.6571	-0.61792	-1.48389	-1.60156	-0.57544
255230_at	-0.39941	-0.69446	0.330322	-0.27653	-0.22266	0.51709
255231_at	-0.46094	-0.43079	-0.11328	-0.31982	-0.39038	-0.21777
255232_at	0.27832	0.231323	-0.08887	0.088379	-0.19116	-0.11426
255233_at	-0.2679	-0.56824	0.252441	-0.31722	-0.38184	0.193848
255236_at	-0.50358	-2.07971	1.509766	-0.96859	-2.31323	1.404541
255240_at	0.693359	0.723755	0.558105	0.895996	0.716064	0.574707
255243_at	-1.6377	0.119507	-2.34888	-0.79313	0.861816	-2.4751
255248_at	5.368815	5.219849	4.205566	5.297363	5.080078	4.233643
255249_at	0.421549	0.129761	-0.44482	0.451009	0.105469	-0.40649
255253_at	-0.48503	-0.3595	-0.13257	-0.57503	-0.26831	-0.22705
255255_at	0.734375	1.451294	0.477295	0.974447	1.796875	0.29248
255257_at	3.902669	4.064575	3.862305	3.809733	4.365234	3.647705
255258_at	-1.16406	-0.94128	-1.05664	-0.90706	-0.98828	-1.03223
255259_at	-1.5319	-0.53845	-3.14209	-0.62646	0.424561	-3.375
255260_at	-1.25814	-1.5863	-1.30884	-1.22803	-1.7959	-1.4353
255261_s_at	-1.50163	-2.08435	-0.96899	-1.84196	-2.22461	-1.06592
255263_at	1.639648	1.657349	0.703369	1.546061	1.764648	0.696533
255277_at	0.677083	0.272095	1.85498	0.587728	0.116943	1.659912
255278_at	-1.55924	-2.18274	0.690918	-2.08838	-1.99316	0.749268
255279_at	0.023763	0.132446	0.655518	0.001465	0.245361	0.737061
255280_at	-1.52897	-1.38416	-1.75903	-1.49463	-1.36548	-1.91577
255281_at	-0.73893	-1.28406	-0.28418	-0.78499	-1.35791	-0.44897
255283_at	-1.78516	-1.01453	-1.92627	-1.618	-0.96436	-2.55212
255284_at	2.105794	2.271606	0.702637	2.303223	2.838379	1.096436
255285_at	-2.7168	-1.55115	-1.41089	-2.92806	-2.34912	-1.30078
255288_at	-1.73503	-2.35339	-0.85425	-1.99105	-2.28979	-0.71973
255290_at	5.54069	5.303833	4.25	5.255046	5.203125	4.264404
255292_s_at	0.420898	0.420044	0.650635	0.520671	0.514648	0.631348
255294_at	-0.14518	-0.25281	0.43335	-0.02718	-0.49194	0.179199
255296_at	-2.0651	-2.13513	-1.08179	-2.4152	-2.1377	-1.06812
255298_at	0.835286	-0.65564	0.063477	0.629069	-1.36768	-0.07446
255299_at	0.264323	-0.0321	-0.26196	-0.06787	-0.20483	-0.11865
255300_at	0.714518	0.341919	0.883301	0.569499	0.288574	0.862061
255301_at	-1.05436	-0.27161	-0.94971	-0.70361	-0.00049	-0.92407
255302_at	1.060547	1.826294	0.719482	1.240072	2.401855	0.884766
255303_at	-0.20345	0.132935	0.094238	-0.25667	0.150146	0.054199
255304_at	0.372396	0.302368	-0.49878	0.034017	0.063721	-0.51074
255305_at	2.767904	3.360962	2.091797	2.913249	3.426758	2.023193
255308_at	0.874023	0.532349	1.014648	0.952962	0.389893	0.937256
255309_at	-2.23372	-2.36658	-2.06226	-2.19352	-2.06738	-2.29858
255310_at	-0.55892	-0.96375	-1.13965	-0.12939	-1.13403	-1.60596
255318_at	-2.04069	-2.59021	-0.84717	-2.1499	-2.3938	-1.00659
255319_at	-1.28841	-1.38269	-3.28735	-0.8641	-0.37793	-2.77832
255325_at	1.012044	1.615356	0.975098	1.268066	1.844727	0.964111
255327_at	0.077474	0.320435	-0.24536	0.189616	0.484131	-0.30811
255328_at	1.586914	0.965942	1.168701	1.357259	0.655762	1.156006
255329_at	-2.63184	-2.82825	-2.68579	-3.06999	-3.04761	-2.91504
255331_at	2.194987	2.650024	0.07666	2.265462	2.394043	-0.22583
255332_at	1.213216	1.442017	1.036621	1.173014	1.290527	0.908936
255338_at	0.734375	0.959106	0.751953	0.474121	1.140137	0.584229
255344_s_at	1.173828	1.759888	-2.23486	1.667806	2.09668	-1.95996
255348_at	-2.40234	-1.80554	-3.2489	-2.38818	-1.7395	-3.80847
255360_at	-1.12565	-1.12268	-0.39111	-0.99854	-0.99072	-0.32788
255364_s_at	1.614258	2.199829	0.311279	1.461426	2.072754	0.359375
255365_at	2.545898	2.779419	1.134277	2.619629	2.569824	1.167725
255378_at	0.515625	0.236938	0.701904	0.427246	0.355957	0.73291
255379_at	4.722982	4.730591	3.816895	4.659342	4.534668	3.825928
255380_at	2.170898	2.363892	2.058105	2.106608	2.308594	1.89624
255381_at	-1.21777	-0.79846	-0.87646	-1.23031	-0.95435	-0.74121
255382_at	-0.98763	-1.1488	-0.74707	-1.23714	-1.25	-0.58008
255403_at	-0.41732	-0.46497	-0.51489	-0.17204	0.369385	-0.61646
255411_at	1.381836	0.592651	0.845947	1.161296	0.343018	0.848389
255412_at	-0.33691	0.425415	-0.46313	-0.49137	0.262939	-0.46362
255413_at	-1.86654	-2.03088	-1.79907	-1.89437	-2.54785	-1.88794
255417_at	-1.38021	-1.60876	-1.86523	-1.22705	-2.19897	-2.11768
255418_at	0.390951	0.19519	-0.30371	0.299316	0.189453	-0.33789
255420_at	-0.33822	-0.099	-0.15991	-0.44971	-0.15552	-0.13232
255421_at	0.556966	1.14563	0.286377	0.837077	1.211426	0.26123
255428_at	0.225586	-0.47327	0.236328	-0.07601	-0.5083	0.252686
255429_at	-0.50651	0.674683	-1.96289	-0.3501	0.66626	-1.9231
255431_at	-0.64095	-0.81677	-0.02539	-0.71924	-0.75464	0.035645
255433_at	3.163737	1.730591	4.500977	2.712728	1.731445	4.526123
255434_at	-0.29232	-0.61194	0.368164	-0.41813	-0.60327	0.562256
255435_at	5.891602	5.771606	4.862793	5.780436	5.660645	4.885986
255436_at	1.032878	0.997681	0.623291	1.021322	0.73999	0.815918
255437_at	-1.22884	0.254028	-2.65479	-0.88883	0.286621	-2.25513
255438_at	-1.02083	-1.17175	-0.71045	-1.52197	-1.34058	-0.83984
255439_at	0.57487	0.519165	-0.19873	0.744954	0.545898	-0.06421
255440_at	4.314128	4.09729	3.166504	4.230957	3.821777	3.196045
255441_at	1.286133	1.271118	1.322266	1.292806	1.324219	1.384521
255442_at	3.323242	2.848267	3.348145	3.02002	2.86084	3.22583
255444_at	-0.33138	-0.32581	-0.17017	-0.34294	-0.46704	0.068359
255447_at	2.415039	1.48645	2.23291	2.153483	1.184082	2.324463
255449_at	-1.65234	-2.07825	-0.68384	-1.78662	-2.07593	-0.51099
255451_at	0.410482	0.748657	0.215332	0.50765	0.84375	0.211914
255452_at	-1.56803	-0.7157	-1.91333	-1.05843	-0.7771	-1.71021
255455_at	1.725586	0.611938	2.561523	1.361816	0.81665	2.643311
255456_at	2.663086	3.098755	1.133789	2.747884	2.990234	1.184814
255457_at	4.857096	4.610474	3.65332	4.803223	4.427246	3.734131
255458_at	1.400065	0.991333	2.435059	1.234863	1.04541	2.480713
255459_at	4.187826	4.112427	4.071289	4.058431	4.104004	3.951904
255462_at	0.501953	-0.05188	-0.64038	0.36084	-0.22949	-0.71045
255465_at	1.323893	0.556519	1.414551	1.029134	0.468262	1.532471
255466_at	-1.72038	-1.66614	-2.71802	-1.72933	-1.78662	-2.73486
255468_at	1.493164	2.178833	1.314941	1.667806	2.212402	1.317627
255469_at	0.121419	1.387329	-0.95654	0.480306	1.277344	-0.98657
255472_at	-2.07129	-2.17175	-2.25342	-2.31787	-2.40869	-2.35815
255473_at	1.762044	1.039673	2.595703	1.637858	1.025879	2.69458
255474_at	1.871419	1.879517	1.677246	1.969238	1.831055	1.733154
255475_at	-2.3623	-2.15662	-2.87817	-2.39144	-2.15869	-2.91602
255477_at	1.471029	1.638306	1.002441	1.635254	1.787109	0.990479
255478_at	0.483724	0.89563	0.128174	0.583171	0.876221	0.099121
255482_at	3.111654	2.558228	2.61377	2.93278	2.26709	2.715088
255483_at	1.857096	1.948364	2.182129	1.771322	1.756348	2.13208
255484_at	0.204427	-0.42224	0.378418	0.177572	-0.27197	0.286621
255486_at	0.025391	0.715454	-0.56079	0.102376	0.640381	-0.72021
255487_at	0.044271	0.057251	0.390381	0.015788	0.200195	0.414063
255488_at	0.582031	1.166138	-1.11548	0.624186	1.038574	-1.42822
255492_at	1.326497	1.216431	1.443359	1.208822	1.136719	1.463135
255494_at	-2.49837	-2.50012	-2.30396	-2.54443	-2.52393	-2.29272
255495_at	0.282552	0.180786	0.939941	0.324056	0.332275	0.903076
255496_at	0.06543	0.04895	-0.05322	0.288249	0.313965	-0.14331
255497_at	-0.37467	0.020386	-0.30469	-0.31038	0.038574	-0.26318
255498_at	2.633789	2.809692	2.419922	2.718587	2.917969	2.312256
255499_at	-1.53418	-1.78137	-1.38721	-1.646	-1.49536	-1.34033
255501_at	-0.94303	-1.33557	0.668213	-0.94092	-1.15137	0.875
255503_at	1.486003	0.852173	0.054688	1.58252	1.022217	-0.0332
255504_at	0.529297	0.616821	0.398438	0.705892	0.819336	0.328613
255505_at	2.332357	2.608032	2.210938	2.423665	2.60498	2.188232
255506_at	1.13444	1.698853	0.745117	1.228353	1.549805	0.873779
255507_at	-0.08691	-0.89465	1.17041	-0.23193	-0.71216	1.275146
255508_at	-1.61393	-1.46082	-1.18823	-1.22314	-0.94531	-0.97192
255509_at	-0.63737	-0.45325	-0.53125	-0.44124	-0.73022	-0.52271
